# atmospheric parameters ATMLAY, A, B, C respectively
 0.00000000E+00  3.52712886E+05  8.98983368E+05  2.71294114E+06  1.00000000E+07
-1.81293434E+02 -9.27801230E+01  1.65357936E+00  5.97264350E-04  1.12829200E-02
 1.22377274E+03  1.14411365E+03  1.21149015E+03  9.39164960E+02  1.00000000E+00
 9.51854837E+05  8.52128985E+05  6.50135488E+05  7.07707765E+05  1.00000000E+09
# atmospheric height [m] and refractive index columns 
-6.14916778E+02  1.000317423287056E+00
-6.13916778E+02  1.000317389940941E+00
-6.12916778E+02  1.000317356598328E+00
-6.11916778E+02  1.000317323259218E+00
-6.10916778E+02  1.000317289923611E+00
-6.09916778E+02  1.000317256591506E+00
-6.08916778E+02  1.000317223262902E+00
-6.07916778E+02  1.000317189937800E+00
-6.06916778E+02  1.000317156616198E+00
-6.05916778E+02  1.000317123298097E+00
-6.04916778E+02  1.000317089983496E+00
-6.03916778E+02  1.000317056672395E+00
-6.02916778E+02  1.000317023364793E+00
-6.01916778E+02  1.000316990060690E+00
-6.00916778E+02  1.000316956760086E+00
-5.99916778E+02  1.000316923462981E+00
-5.98916778E+02  1.000316890169373E+00
-5.97916778E+02  1.000316856879263E+00
-5.96916778E+02  1.000316823592650E+00
-5.95916778E+02  1.000316790309534E+00
-5.94916778E+02  1.000316757029914E+00
-5.93916778E+02  1.000316723753790E+00
-5.92916778E+02  1.000316690481163E+00
-5.91916778E+02  1.000316657212030E+00
-5.90916778E+02  1.000316623946393E+00
-5.89916778E+02  1.000316590684250E+00
-5.88916778E+02  1.000316557425601E+00
-5.87916778E+02  1.000316524170447E+00
-5.86916778E+02  1.000316490918786E+00
-5.85916778E+02  1.000316457670618E+00
-5.84916778E+02  1.000316424425943E+00
-5.83916778E+02  1.000316391184760E+00
-5.82916778E+02  1.000316357947070E+00
-5.81916778E+02  1.000316324712871E+00
-5.80916778E+02  1.000316291482163E+00
-5.79916778E+02  1.000316258254947E+00
-5.78916778E+02  1.000316225031221E+00
-5.77916778E+02  1.000316191810985E+00
-5.76916778E+02  1.000316158594239E+00
-5.75916778E+02  1.000316125380983E+00
-5.74916778E+02  1.000316092171216E+00
-5.73916778E+02  1.000316058964937E+00
-5.72916778E+02  1.000316025762147E+00
-5.71916778E+02  1.000315992562845E+00
-5.70916778E+02  1.000315959367031E+00
-5.69916778E+02  1.000315926174704E+00
-5.68916778E+02  1.000315892985864E+00
-5.67916778E+02  1.000315859800510E+00
-5.66916778E+02  1.000315826618642E+00
-5.65916778E+02  1.000315793440261E+00
-5.64916778E+02  1.000315760265365E+00
-5.63916778E+02  1.000315727093954E+00
-5.62916778E+02  1.000315693926028E+00
-5.61916778E+02  1.000315660761586E+00
-5.60916778E+02  1.000315627600628E+00
-5.59916778E+02  1.000315594443154E+00
-5.58916778E+02  1.000315561289163E+00
-5.57916778E+02  1.000315528138656E+00
-5.56916778E+02  1.000315494991630E+00
-5.55916778E+02  1.000315461848087E+00
-5.54916778E+02  1.000315428708025E+00
-5.53916778E+02  1.000315395571445E+00
-5.52916778E+02  1.000315362438347E+00
-5.51916778E+02  1.000315329308728E+00
-5.50916778E+02  1.000315296182591E+00
-5.49916778E+02  1.000315263059933E+00
-5.48916778E+02  1.000315229940754E+00
-5.47916778E+02  1.000315196825055E+00
-5.46916778E+02  1.000315163712835E+00
-5.45916778E+02  1.000315130604094E+00
-5.44916778E+02  1.000315097498830E+00
-5.43916778E+02  1.000315064397045E+00
-5.42916778E+02  1.000315031298737E+00
-5.41916778E+02  1.000314998203905E+00
-5.40916778E+02  1.000314965112551E+00
-5.39916778E+02  1.000314932024673E+00
-5.38916778E+02  1.000314898940271E+00
-5.37916778E+02  1.000314865859344E+00
-5.36916778E+02  1.000314832781893E+00
-5.35916778E+02  1.000314799707916E+00
-5.34916778E+02  1.000314766637415E+00
-5.33916778E+02  1.000314733570387E+00
-5.32916778E+02  1.000314700506833E+00
-5.31916778E+02  1.000314667446752E+00
-5.30916778E+02  1.000314634390145E+00
-5.29916778E+02  1.000314601337010E+00
-5.28916778E+02  1.000314568287347E+00
-5.27916778E+02  1.000314535241156E+00
-5.26916778E+02  1.000314502198437E+00
-5.25916778E+02  1.000314469159190E+00
-5.24916778E+02  1.000314436123413E+00
-5.23916778E+02  1.000314403091106E+00
-5.22916778E+02  1.000314370062270E+00
-5.21916778E+02  1.000314337036903E+00
-5.20916778E+02  1.000314304015006E+00
-5.19916778E+02  1.000314270996578E+00
-5.18916778E+02  1.000314237981619E+00
-5.17916778E+02  1.000314204970127E+00
-5.16916778E+02  1.000314171962104E+00
-5.15916778E+02  1.000314138957548E+00
-5.14916778E+02  1.000314105956460E+00
-5.13916778E+02  1.000314072958838E+00
-5.12916778E+02  1.000314039964683E+00
-5.11916778E+02  1.000314006973994E+00
-5.10916778E+02  1.000313973986771E+00
-5.09916778E+02  1.000313941003013E+00
-5.08916778E+02  1.000313908022720E+00
-5.07916778E+02  1.000313875045892E+00
-5.06916778E+02  1.000313842072528E+00
-5.05916778E+02  1.000313809102628E+00
-5.04916778E+02  1.000313776136192E+00
-5.03916778E+02  1.000313743173219E+00
-5.02916778E+02  1.000313710213709E+00
-5.01916778E+02  1.000313677257661E+00
-5.00916778E+02  1.000313644305075E+00
-4.99916778E+02  1.000313611355951E+00
-4.98916778E+02  1.000313578410289E+00
-4.97916778E+02  1.000313545468087E+00
-4.96916778E+02  1.000313512529346E+00
-4.95916778E+02  1.000313479594066E+00
